# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-04-23 12:06:22 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04119400 GRAND RIVER NEAR EASTMANVILLE, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04119400
#    DD parameter   Description
#    04   00055     Stream velocity, feet per second
#    06   00010     Temperature, water, degrees Celsius
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
# 
agency_cd	site_no	datetime	tz_cd	04_00055	04_00055_cd	06_00010	06_00010_cd
USGS	04119400	2015-07-18 14:23	EST	1.09	A		
USGS	04119400	2015-07-18 14:24	EST	1.09	A	23.9	A
USGS	04119400	2015-07-18 14:35	EST	1.09	A		
USGS	04119400	2015-07-18 14:36	EST	1.09	A	24.0	A
USGS	04119400	2015-07-18 14:47	EST	1.13	A		
USGS	04119400	2015-07-18 14:48	EST	1.13	A	24.0	A
USGS	04119400	2015-07-18 14:59	EST	1.16	A		
USGS	04119400	2015-07-18 15:00	EST	1.16	A	24.1	A
USGS	04119400	2015-07-18 15:11	EST	1.15	A		
USGS	04119400	2015-07-18 15:12	EST	1.15	A	24.1	A
USGS	04119400	2015-07-18 15:23	EST	1.14	A		
USGS	04119400	2015-07-18 15:24	EST	1.14	A	24.1	A
USGS	04119400	2015-07-18 15:35	EST	1.11	A		
USGS	04119400	2015-07-18 15:36	EST	1.11	A	24.1	A
USGS	04119400	2015-07-18 15:47	EST	1.17	A		
USGS	04119400	2015-07-18 15:48	EST	1.17	A	24.1	A
USGS	04119400	2015-07-18 15:59	EST	1.17	A		
USGS	04119400	2015-07-18 16:00	EST	1.17	A	24.1	A
USGS	04119400	2015-07-18 16:11	EST	1.12	A		
USGS	04119400	2015-07-18 16:12	EST	1.12	A	24.1	A
USGS	04119400	2015-07-18 16:23	EST	1.14	A		
USGS	04119400	2015-07-18 16:24	EST	1.13	A	24.1	A
USGS	04119400	2015-07-18 16:35	EST	1.06	A		
USGS	04119400	2015-07-18 16:36	EST	1.06	A	24.1	A
USGS	04119400	2015-07-18 16:47	EST	1.07	A		
USGS	04119400	2015-07-18 16:48	EST	1.07	A	24.2	A
USGS	04119400	2015-07-18 16:59	EST	1.09	A		
USGS	04119400	2015-07-18 17:00	EST	1.09	A	24.2	A
USGS	04119400	2015-07-18 17:11	EST	1.14	A		
USGS	04119400	2015-07-18 17:12	EST	1.14	A	24.1	A
USGS	04119400	2015-07-18 17:23	EST	1.11	A		
USGS	04119400	2015-07-18 17:24	EST	1.11	A	24.2	A
USGS	04119400	2015-07-18 17:35	EST	1.07	A		
USGS	04119400	2015-07-18 17:36	EST	1.08	A	24.2	A
USGS	04119400	2015-07-18 17:47	EST	1.15	A		
USGS	04119400	2015-07-18 17:48	EST	1.15	A	24.2	A
USGS	04119400	2015-07-18 17:59	EST	1.10	A		
USGS	04119400	2015-07-18 18:00	EST	1.10	A	24.1	A
USGS	04119400	2015-07-18 18:11	EST	1.07	A		
USGS	04119400	2015-07-18 18:12	EST	1.07	A	24.1	A
USGS	04119400	2015-07-18 18:23	EST	1.10	A		
USGS	04119400	2015-07-18 18:24	EST	1.10	A	24.1	A
USGS	04119400	2015-07-18 18:35	EST	1.09	A		
USGS	04119400	2015-07-18 18:36	EST	1.09	A	24.1	A
USGS	04119400	2015-07-18 18:47	EST	1.12	A		
USGS	04119400	2015-07-18 18:48	EST	1.12	A	24.1	A
USGS	04119400	2015-07-18 18:59	EST	1.10	A		
USGS	04119400	2015-07-18 19:00	EST	1.10	A	24.1	A
USGS	04119400	2015-07-18 19:11	EST	1.08	A		
USGS	04119400	2015-07-18 19:12	EST	1.09	A	24.1	A
USGS	04119400	2015-07-18 19:23	EST	1.17	A		
USGS	04119400	2015-07-18 19:24	EST	1.17	A	24.1	A
USGS	04119400	2015-07-18 19:35	EST	1.12	A		
USGS	04119400	2015-07-18 19:36	EST	1.11	A	24.1	A
USGS	04119400	2015-07-18 19:47	EST	1.02	A		
USGS	04119400	2015-07-18 19:48	EST	1.02	A	24.0	A
USGS	04119400	2015-07-18 19:59	EST	1.09	A		
USGS	04119400	2015-07-18 20:00	EST	1.09	A	24.0	A
USGS	04119400	2015-07-18 20:11	EST	1.06	A		
USGS	04119400	2015-07-18 20:12	EST	1.06	A	24.0	A
USGS	04119400	2015-07-18 20:23	EST	1.05	A		
USGS	04119400	2015-07-18 20:24	EST	1.05	A	24.0	A
USGS	04119400	2015-07-18 20:35	EST	1.10	A		
USGS	04119400	2015-07-18 20:36	EST	1.10	A	24.0	A
USGS	04119400	2015-07-18 20:47	EST	1.17	A		
USGS	04119400	2015-07-18 20:48	EST	1.16	A	24.0	A
USGS	04119400	2015-07-18 20:59	EST	1.05	A		
USGS	04119400	2015-07-18 21:00	EST	1.05	A	24.0	A
USGS	04119400	2015-07-18 21:11	EST	1.13	A		
USGS	04119400	2015-07-18 21:12	EST	1.12	A	23.9	A
USGS	04119400	2015-07-18 21:23	EST	1.04	A		
USGS	04119400	2015-07-18 21:24	EST	1.04	A	23.9	A
USGS	04119400	2015-07-18 21:35	EST	1.06	A		
USGS	04119400	2015-07-18 21:36	EST	1.06	A	23.9	A
USGS	04119400	2015-07-18 21:47	EST	1.10	A		
USGS	04119400	2015-07-18 21:48	EST	1.10	A	23.9	A
USGS	04119400	2015-07-18 21:59	EST	1.10	A		
USGS	04119400	2015-07-18 22:00	EST	1.10	A	23.9	A
USGS	04119400	2015-07-18 22:11	EST	1.13	A		
USGS	04119400	2015-07-18 22:12	EST	1.12	A	23.9	A
USGS	04119400	2015-07-18 22:23	EST	1.05	A		
USGS	04119400	2015-07-18 22:24	EST	1.05	A	23.8	A
USGS	04119400	2015-07-18 22:35	EST	1.13	A		
USGS	04119400	2015-07-18 22:36	EST	1.12	A	23.8	A
USGS	04119400	2015-07-18 22:47	EST	1.03	A		
USGS	04119400	2015-07-18 22:48	EST	1.03	A	23.8	A
USGS	04119400	2015-07-18 22:59	EST	1.08	A		
USGS	04119400	2015-07-18 23:00	EST	1.08	A	23.8	A
USGS	04119400	2015-07-18 23:11	EST	1.10	A		
USGS	04119400	2015-07-18 23:12	EST	1.10	A	23.8	A
USGS	04119400	2015-07-18 23:23	EST	1.10	A		
USGS	04119400	2015-07-18 23:24	EST	1.09	A	23.8	A
USGS	04119400	2015-07-18 23:35	EST	1.05	A		
USGS	04119400	2015-07-18 23:36	EST	1.05	A	23.8	A
USGS	04119400	2015-07-18 23:47	EST	1.06	A		
USGS	04119400	2015-07-18 23:48	EST	1.06	A	23.8	A
USGS	04119400	2015-07-18 23:59	EST	1.04	A		
USGS	04119400	2015-07-19 00:00	EST	1.04	A	23.8	A
USGS	04119400	2015-07-19 00:11	EST	1.11	A		
USGS	04119400	2015-07-19 00:12	EST	1.11	A	23.7	A
USGS	04119400	2015-07-19 00:23	EST	1.15	A		
USGS	04119400	2015-07-19 00:24	EST	1.15	A	23.7	A
USGS	04119400	2015-07-19 00:35	EST	1.12	A		
USGS	04119400	2015-07-19 00:36	EST	1.12	A	23.7	A
USGS	04119400	2015-07-19 00:47	EST	1.12	A		
USGS	04119400	2015-07-19 00:48	EST	1.12	A	23.7	A
USGS	04119400	2015-07-19 00:59	EST	1.08	A		
USGS	04119400	2015-07-19 01:00	EST	1.08	A	23.7	A
USGS	04119400	2015-07-19 01:11	EST	1.09	A		
USGS	04119400	2015-07-19 01:12	EST	1.09	A	23.7	A
USGS	04119400	2015-07-19 01:23	EST	1.16	A		
USGS	04119400	2015-07-19 01:24	EST	1.16	A	23.7	A
USGS	04119400	2015-07-19 01:35	EST	1.11	A		
USGS	04119400	2015-07-19 01:36	EST	1.10	A	23.7	A
USGS	04119400	2015-07-19 01:47	EST	1.04	A		
USGS	04119400	2015-07-19 01:48	EST	1.04	A	23.6	A
USGS	04119400	2015-07-19 01:59	EST	1.09	A		
USGS	04119400	2015-07-19 02:00	EST	1.09	A	23.6	A
USGS	04119400	2015-07-19 02:11	EST	1.16	A		
USGS	04119400	2015-07-19 02:12	EST	1.15	A	23.6	A
USGS	04119400	2015-07-19 02:23	EST	1.10	A		
USGS	04119400	2015-07-19 02:24	EST	1.10	A	23.6	A
USGS	04119400	2015-07-19 02:35	EST	1.11	A		
USGS	04119400	2015-07-19 02:36	EST	1.11	A	23.6	A
USGS	04119400	2015-07-19 02:47	EST	1.15	A		
USGS	04119400	2015-07-19 02:48	EST	1.15	A	23.6	A
USGS	04119400	2015-07-19 02:59	EST	1.13	A		
USGS	04119400	2015-07-19 03:00	EST	1.13	A	23.6	A
USGS	04119400	2015-07-19 03:11	EST	1.11	A		
USGS	04119400	2015-07-19 03:12	EST	1.11	A	23.6	A
USGS	04119400	2015-07-19 03:23	EST	1.09	A		
USGS	04119400	2015-07-19 03:24	EST	1.08	A	23.6	A
USGS	04119400	2015-07-19 03:35	EST	0.97	A		
USGS	04119400	2015-07-19 03:36	EST	0.98	A	23.6	A
USGS	04119400	2015-07-19 03:47	EST	1.08	A		
USGS	04119400	2015-07-19 03:48	EST	1.08	A	23.6	A
USGS	04119400	2015-07-19 03:59	EST	1.07	A		
USGS	04119400	2015-07-19 04:00	EST	1.07	A	23.5	A
USGS	04119400	2015-07-19 04:11	EST	1.12	A		
USGS	04119400	2015-07-19 04:12	EST	1.12	A	23.5	A
USGS	04119400	2015-07-19 04:23	EST	1.10	A		
USGS	04119400	2015-07-19 04:24	EST	1.10	A	23.5	A
USGS	04119400	2015-07-19 04:35	EST	1.07	A		
USGS	04119400	2015-07-19 04:36	EST	1.07	A	23.5	A
USGS	04119400	2015-07-19 04:47	EST	1.07	A		
USGS	04119400	2015-07-19 04:48	EST	1.07	A	23.5	A
USGS	04119400	2015-07-19 04:59	EST	1.11	A		
USGS	04119400	2015-07-19 05:00	EST	1.11	A	23.5	A
USGS	04119400	2015-07-19 05:11	EST	1.08	A		
USGS	04119400	2015-07-19 05:12	EST	1.08	A	23.5	A
USGS	04119400	2015-07-19 05:23	EST	1.09	A		
USGS	04119400	2015-07-19 05:24	EST	1.09	A	23.4	A
USGS	04119400	2015-07-19 05:35	EST	1.15	A		
USGS	04119400	2015-07-19 05:36	EST	1.15	A	23.4	A
USGS	04119400	2015-07-19 05:47	EST	1.12	A		
USGS	04119400	2015-07-19 05:48	EST	1.12	A	23.4	A
USGS	04119400	2015-07-19 05:59	EST	1.10	A		
USGS	04119400	2015-07-19 06:00	EST	1.10	A	23.4	A
USGS	04119400	2015-07-19 06:11	EST	1.11	A		
USGS	04119400	2015-07-19 06:12	EST	1.11	A	23.4	A
USGS	04119400	2015-07-19 06:23	EST	1.16	A		
USGS	04119400	2015-07-19 06:24	EST	1.16	A	23.4	A
USGS	04119400	2015-07-19 06:35	EST	1.13	A		
USGS	04119400	2015-07-19 06:36	EST	1.13	A	23.4	A
USGS	04119400	2015-07-19 06:47	EST	1.15	A		
USGS	04119400	2015-07-19 06:48	EST	1.15	A	23.4	A
USGS	04119400	2015-07-19 06:59	EST	1.12	A		
USGS	04119400	2015-07-19 07:00	EST	1.12	A	23.4	A
USGS	04119400	2015-07-19 07:11	EST	1.11	A		
USGS	04119400	2015-07-19 07:12	EST	1.11	A	23.4	A
USGS	04119400	2015-07-19 07:23	EST	1.13	A		
USGS	04119400	2015-07-19 07:24	EST	1.13	A	23.4	A
USGS	04119400	2015-07-19 07:35	EST	1.09	A		
USGS	04119400	2015-07-19 07:36	EST	1.09	A	23.4	A
USGS	04119400	2015-07-19 07:47	EST	1.11	A		
USGS	04119400	2015-07-19 07:48	EST	1.11	A	23.5	A
USGS	04119400	2015-07-19 07:59	EST	1.09	A		
USGS	04119400	2015-07-19 08:00	EST	1.09	A	23.5	A
USGS	04119400	2015-07-19 08:11	EST	1.05	A		
USGS	04119400	2015-07-19 08:12	EST	1.06	A	23.5	A
USGS	04119400	2015-07-19 08:23	EST	1.14	A		
USGS	04119400	2015-07-19 08:24	EST	1.13	A	23.6	A
USGS	04119400	2015-07-19 08:35	EST	1.08	A		
USGS	04119400	2015-07-19 08:36	EST	1.08	A	23.6	A
USGS	04119400	2015-07-19 08:47	EST	1.08	A		
USGS	04119400	2015-07-19 08:48	EST	1.08	A	23.6	A
USGS	04119400	2015-07-19 08:59	EST	1.15	A		
USGS	04119400	2015-07-19 09:00	EST	1.15	A	23.7	A
USGS	04119400	2015-07-19 09:11	EST	1.11	A		
USGS	04119400	2015-07-19 09:12	EST	1.11	A	23.7	A
USGS	04119400	2015-07-19 09:23	EST	1.08	A		
USGS	04119400	2015-07-19 09:24	EST	1.08	A	23.7	A
USGS	04119400	2015-07-19 09:35	EST	1.14	A		
USGS	04119400	2015-07-19 09:36	EST	1.13	A	23.8	A
USGS	04119400	2015-07-19 09:47	EST	1.08	A		
USGS	04119400	2015-07-19 09:48	EST	1.07	A	23.8	A
USGS	04119400	2015-07-19 09:59	EST	1.03	A		
USGS	04119400	2015-07-19 10:00	EST	1.03	A	23.8	A
USGS	04119400	2015-07-19 10:11	EST	1.09	A		
USGS	04119400	2015-07-19 10:12	EST	1.09	A	23.9	A
USGS	04119400	2015-07-19 10:23	EST	1.05	A		
USGS	04119400	2015-07-19 10:24	EST	1.06	A	23.9	A
USGS	04119400	2015-07-19 10:35	EST	1.14	A		
USGS	04119400	2015-07-19 10:36	EST	1.14	A	24.0	A
USGS	04119400	2015-07-19 10:47	EST	1.11	A		
USGS	04119400	2015-07-19 10:48	EST	1.11	A	24.0	A
USGS	04119400	2015-07-19 10:59	EST	1.07	A		
USGS	04119400	2015-07-19 11:00	EST	1.07	A	24.0	A
USGS	04119400	2015-07-19 11:11	EST	1.12	A		
USGS	04119400	2015-07-19 11:12	EST	1.12	A	24.1	A
USGS	04119400	2015-07-19 11:23	EST	1.11	A		
USGS	04119400	2015-07-19 11:24	EST	1.11	A	24.1	A
USGS	04119400	2015-07-19 11:35	EST	1.09	A		
USGS	04119400	2015-07-19 11:36	EST	1.09	A	24.2	A
USGS	04119400	2015-07-19 11:47	EST	1.06	A		
USGS	04119400	2015-07-19 11:48	EST	1.06	A	24.2	A
USGS	04119400	2015-07-19 11:59	EST	1.12	A		
USGS	04119400	2015-07-19 12:00	EST	1.11	A	24.3	A
USGS	04119400	2015-07-19 12:11	EST	1.04	A		
USGS	04119400	2015-07-19 12:12	EST	1.04	A	24.3	A
USGS	04119400	2015-07-19 12:23	EST	1.11	A		
USGS	04119400	2015-07-19 12:24	EST	1.10	A	24.4	A
USGS	04119400	2015-07-19 12:35	EST	1.04	A		
USGS	04119400	2015-07-19 12:36	EST	1.05	A	24.4	A
USGS	04119400	2015-07-19 12:47	EST	1.13	A		
USGS	04119400	2015-07-19 12:48	EST	1.13	A	24.4	A
USGS	04119400	2015-07-19 12:59	EST	1.11	A		
USGS	04119400	2015-07-19 13:00	EST	1.10	A	24.5	A
USGS	04119400	2015-07-19 13:11	EST	1.04	A		
USGS	04119400	2015-07-19 13:12	EST	1.04	A	24.5	A
USGS	04119400	2015-07-19 13:23	EST	1.03	A		
USGS	04119400	2015-07-19 13:24	EST	1.03	A	24.6	A
USGS	04119400	2015-07-19 13:35	EST	1.09	A		
USGS	04119400	2015-07-19 13:36	EST	1.09	A	24.6	A
USGS	04119400	2015-07-19 13:47	EST	1.13	A		
USGS	04119400	2015-07-19 13:48	EST	1.13	A	24.6	A
USGS	04119400	2015-07-19 13:59	EST	1.11	A		
USGS	04119400	2015-07-19 14:00	EST	1.11	A	24.7	A
USGS	04119400	2015-07-19 14:11	EST	1.10	A		
USGS	04119400	2015-07-19 14:12	EST	1.10	A	24.7	A
USGS	04119400	2015-07-19 14:23	EST	1.10	A		
USGS	04119400	2015-07-19 14:24	EST	1.10	A	24.7	A
USGS	04119400	2015-07-19 14:35	EST	1.06	A		
USGS	04119400	2015-07-19 14:36	EST	1.06	A	24.7	A
USGS	04119400	2015-07-19 14:47	EST	1.07	A		
USGS	04119400	2015-07-19 14:48	EST	1.07	A	24.7	A
USGS	04119400	2015-07-19 14:59	EST	1.10	A		
USGS	04119400	2015-07-19 15:00	EST	1.10	A	24.8	A
USGS	04119400	2015-07-19 15:11	EST	1.17	A		
USGS	04119400	2015-07-19 15:12	EST	1.17	A	24.8	A
USGS	04119400	2015-07-19 15:23	EST	1.13	A		
USGS	04119400	2015-07-19 15:24	EST	1.13	A	24.8	A
USGS	04119400	2015-07-19 15:35	EST	1.13	A		
USGS	04119400	2015-07-19 15:36	EST	1.13	A	24.8	A
USGS	04119400	2015-07-19 15:47	EST	1.14	A		
USGS	04119400	2015-07-19 15:48	EST	1.14	A	24.8	A
USGS	04119400	2015-07-19 15:59	EST	1.12	A		
USGS	04119400	2015-07-19 16:00	EST	1.12	A	24.8	A
USGS	04119400	2015-07-19 16:11	EST	1.09	A		
USGS	04119400	2015-07-19 16:12	EST	1.09	A	24.8	A
USGS	04119400	2015-07-19 16:23	EST	1.13	A		
USGS	04119400	2015-07-19 16:24	EST	1.13	A	24.8	A
USGS	04119400	2015-07-19 16:35	EST	1.09	A		
USGS	04119400	2015-07-19 16:36	EST	1.09	A	24.8	A
USGS	04119400	2015-07-19 16:47	EST	1.12	A		
USGS	04119400	2015-07-19 16:48	EST	1.11	A	24.8	A
USGS	04119400	2015-07-19 16:59	EST	1.07	A		
USGS	04119400	2015-07-19 17:00	EST	1.07	A	24.8	A
USGS	04119400	2015-07-19 17:11	EST	1.11	A		
USGS	04119400	2015-07-19 17:12	EST	1.11	A	24.7	A
USGS	04119400	2015-07-19 17:23	EST	1.13	A		
USGS	04119400	2015-07-19 17:24	EST	1.13	A	24.7	A
USGS	04119400	2015-07-19 17:35	EST	1.16	A		
USGS	04119400	2015-07-19 17:36	EST	1.16	A	24.7	A
USGS	04119400	2015-07-19 17:47	EST	1.16	A		
USGS	04119400	2015-07-19 17:48	EST	1.16	A	24.7	A
USGS	04119400	2015-07-19 17:59	EST	1.18	A		
USGS	04119400	2015-07-19 18:00	EST	1.18	A	24.7	A
USGS	04119400	2015-07-19 18:11	EST	1.16	A		
USGS	04119400	2015-07-19 18:12	EST	1.16	A	24.7	A
USGS	04119400	2015-07-19 18:23	EST	1.14	A		
USGS	04119400	2015-07-19 18:24	EST	1.14	A	24.7	A
USGS	04119400	2015-07-19 18:35	EST	1.14	A		
USGS	04119400	2015-07-19 18:36	EST	1.14	A	24.6	A
USGS	04119400	2015-07-19 18:47	EST	1.18	A		
USGS	04119400	2015-07-19 18:48	EST	1.18	A	24.7	A
USGS	04119400	2015-07-19 18:59	EST	1.22	A		
USGS	04119400	2015-07-19 19:00	EST	1.21	A	24.6	A
USGS	04119400	2015-07-19 19:11	EST	1.15	A		
USGS	04119400	2015-07-19 19:12	EST	1.15	A	24.6	A
USGS	04119400	2015-07-19 19:23	EST	1.18	A		
USGS	04119400	2015-07-19 19:24	EST	1.17	A	24.6	A
USGS	04119400	2015-07-19 19:35	EST	1.10	A		
USGS	04119400	2015-07-19 19:36	EST	1.10	A	24.7	A
USGS	04119400	2015-07-19 19:47	EST	1.14	A		
USGS	04119400	2015-07-19 19:48	EST	1.14	A	24.7	A
USGS	04119400	2015-07-19 19:59	EST	1.20	A		
USGS	04119400	2015-07-19 20:00	EST	1.20	A	24.6	A
USGS	04119400	2015-07-19 20:11	EST	1.18	A		
USGS	04119400	2015-07-19 20:12	EST	1.18	A	24.6	A
USGS	04119400	2015-07-19 20:23	EST	1.13	A		
USGS	04119400	2015-07-19 20:24	EST	1.13	A	24.6	A
USGS	04119400	2015-07-19 20:35	EST	1.11	A		
USGS	04119400	2015-07-19 20:36	EST	1.11	A	24.6	A
USGS	04119400	2015-07-19 20:47	EST	1.14	A		
USGS	04119400	2015-07-19 20:48	EST	1.14	A	24.6	A
USGS	04119400	2015-07-19 20:59	EST	1.16	A		
USGS	04119400	2015-07-19 21:00	EST	1.15	A	24.6	A
USGS	04119400	2015-07-19 21:11	EST	1.05	A		
USGS	04119400	2015-07-19 21:12	EST	1.06	A	24.6	A
USGS	04119400	2015-07-19 21:23	EST	1.15	A		
USGS	04119400	2015-07-19 21:24	EST	1.15	A	24.5	A
USGS	04119400	2015-07-19 21:35	EST	1.11	A		
USGS	04119400	2015-07-19 21:36	EST	1.11	A	24.5	A
USGS	04119400	2015-07-19 21:47	EST	1.10	A		
USGS	04119400	2015-07-19 21:48	EST	1.10	A	24.5	A
USGS	04119400	2015-07-19 21:59	EST	1.09	A		
USGS	04119400	2015-07-19 22:00	EST	1.09	A	24.4	A
USGS	04119400	2015-07-19 22:11	EST	1.12	A		
USGS	04119400	2015-07-19 22:12	EST	1.12	A	24.4	A
USGS	04119400	2015-07-19 22:23	EST	1.08	A		
USGS	04119400	2015-07-19 22:24	EST	1.07	A	24.4	A
USGS	04119400	2015-07-19 22:35	EST	1.03	A		
USGS	04119400	2015-07-19 22:36	EST	1.04	A	24.4	A
USGS	04119400	2015-07-19 22:47	EST	1.13	A		
USGS	04119400	2015-07-19 22:48	EST	1.12	A	24.4	A
USGS	04119400	2015-07-19 22:59	EST	1.06	A		
USGS	04119400	2015-07-19 23:00	EST	1.06	A	24.4	A
USGS	04119400	2015-07-19 23:11	EST	1.10	A		
USGS	04119400	2015-07-19 23:12	EST	1.10	A	24.3	A
USGS	04119400	2015-07-19 23:23	EST	1.16	A		
USGS	04119400	2015-07-19 23:24	EST	1.15	A	24.3	A
USGS	04119400	2015-07-19 23:35	EST	1.10	A		
USGS	04119400	2015-07-19 23:36	EST	1.10	A	24.3	A
USGS	04119400	2015-07-19 23:47	EST	1.11	A		
USGS	04119400	2015-07-19 23:48	EST	1.11	A	24.2	A
USGS	04119400	2015-07-19 23:59	EST	1.15	A		
USGS	04119400	2015-07-20 00:00	EST	1.14	A	24.2	A
USGS	04119400	2015-07-20 00:11	EST	1.12	A		
USGS	04119400	2015-07-20 00:12	EST	1.12	A	24.2	A
USGS	04119400	2015-07-20 00:23	EST	1.16	A		
USGS	04119400	2015-07-20 00:24	EST	1.15	A	24.2	A
USGS	04119400	2015-07-20 00:35	EST	1.09	A		
USGS	04119400	2015-07-20 00:36	EST	1.09	A	24.2	A
USGS	04119400	2015-07-20 00:47	EST	1.09	A		
USGS	04119400	2015-07-20 00:48	EST	1.08	A	24.1	A
USGS	04119400	2015-07-20 00:59	EST	1.04	A		
USGS	04119400	2015-07-20 01:00	EST	1.04	A	24.1	A
USGS	04119400	2015-07-20 01:11	EST	1.07	A		
USGS	04119400	2015-07-20 01:12	EST	1.07	A	24.1	A
USGS	04119400	2015-07-20 01:23	EST	1.08	A		
USGS	04119400	2015-07-20 01:24	EST	1.08	A	24.0	A
USGS	04119400	2015-07-20 01:35	EST	1.13	A		
USGS	04119400	2015-07-20 01:36	EST	1.13	A	24.0	A
USGS	04119400	2015-07-20 01:47	EST	1.10	A		
USGS	04119400	2015-07-20 01:48	EST	1.10	A	24.0	A
USGS	04119400	2015-07-20 01:59	EST	1.08	A		
USGS	04119400	2015-07-20 02:00	EST	1.08	A	24.0	A
USGS	04119400	2015-07-20 02:11	EST	1.05	A		
USGS	04119400	2015-07-20 02:12	EST	1.05	A	23.9	A
USGS	04119400	2015-07-20 02:23	EST	1.10	A		
USGS	04119400	2015-07-20 02:24	EST	1.10	A	23.9	A
USGS	04119400	2015-07-20 02:35	EST	1.11	A		
USGS	04119400	2015-07-20 02:36	EST	1.11	A	23.9	A
USGS	04119400	2015-07-20 02:47	EST	1.11	A		
USGS	04119400	2015-07-20 02:48	EST	1.11	A	23.8	A
USGS	04119400	2015-07-20 02:59	EST	1.08	A		
USGS	04119400	2015-07-20 03:00	EST	1.08	A	23.8	A
USGS	04119400	2015-07-20 03:11	EST	1.07	A		
USGS	04119400	2015-07-20 03:12	EST	1.07	A	23.8	A
USGS	04119400	2015-07-20 03:23	EST	1.11	A		
USGS	04119400	2015-07-20 03:24	EST	1.11	A	23.8	A
USGS	04119400	2015-07-20 03:35	EST	1.11	A		
USGS	04119400	2015-07-20 03:36	EST	1.10	A	23.7	A
USGS	04119400	2015-07-20 03:47	EST	1.05	A		
USGS	04119400	2015-07-20 03:48	EST	1.05	A	23.7	A
USGS	04119400	2015-07-20 03:59	EST	1.09	A		
USGS	04119400	2015-07-20 04:00	EST	1.09	A	23.7	A
USGS	04119400	2015-07-20 04:11	EST	1.07	A		
USGS	04119400	2015-07-20 04:12	EST	1.07	A	23.7	A
USGS	04119400	2015-07-20 04:23	EST	1.10	A		
USGS	04119400	2015-07-20 04:24	EST	1.10	A	23.6	A
USGS	04119400	2015-07-20 04:35	EST	1.11	A		
USGS	04119400	2015-07-20 04:36	EST	1.11	A	23.6	A
USGS	04119400	2015-07-20 04:47	EST	1.12	A		
USGS	04119400	2015-07-20 04:48	EST	1.12	A	23.6	A
USGS	04119400	2015-07-20 04:59	EST	1.09	A		
USGS	04119400	2015-07-20 05:00	EST	1.09	A	23.6	A
USGS	04119400	2015-07-20 05:11	EST	1.09	A		
USGS	04119400	2015-07-20 05:12	EST	1.09	A	23.5	A
USGS	04119400	2015-07-20 05:23	EST	1.10	A		
USGS	04119400	2015-07-20 05:24	EST	1.10	A	23.5	A
USGS	04119400	2015-07-20 05:35	EST	1.11	A		
USGS	04119400	2015-07-20 05:36	EST	1.11	A	23.5	A
USGS	04119400	2015-07-20 05:47	EST	1.09	A		
USGS	04119400	2015-07-20 05:48	EST	1.09	A	23.5	A
USGS	04119400	2015-07-20 05:59	EST	1.08	A		
USGS	04119400	2015-07-20 06:00	EST	1.07	A	23.4	A
USGS	04119400	2015-07-20 06:11	EST	1.03	A		
USGS	04119400	2015-07-20 06:12	EST	1.03	A	23.4	A
USGS	04119400	2015-07-20 06:23	EST	1.04	A		
USGS	04119400	2015-07-20 06:24	EST	1.04	A	23.4	A
USGS	04119400	2015-07-20 06:35	EST	1.01	A		
USGS	04119400	2015-07-20 06:36	EST	1.01	A	23.4	A
USGS	04119400	2015-07-20 06:47	EST	1.09	A		
USGS	04119400	2015-07-20 06:48	EST	1.09	A	23.4	A
USGS	04119400	2015-07-20 06:59	EST	1.09	A		
USGS	04119400	2015-07-20 07:00	EST	1.09	A	23.4	A
USGS	04119400	2015-07-20 07:11	EST	1.10	A		
USGS	04119400	2015-07-20 07:12	EST	1.09	A	23.4	A
USGS	04119400	2015-07-20 07:23	EST	1.04	A		
USGS	04119400	2015-07-20 07:24	EST	1.04	A	23.4	A
USGS	04119400	2015-07-20 07:35	EST	1.10	A		
USGS	04119400	2015-07-20 07:36	EST	1.10	A	23.5	A
USGS	04119400	2015-07-20 07:47	EST	1.07	A		
USGS	04119400	2015-07-20 07:48	EST	1.08	A	23.5	A
USGS	04119400	2015-07-20 07:59	EST	1.17	A		
USGS	04119400	2015-07-20 08:00	EST	1.16	A	23.5	A
USGS	04119400	2015-07-20 08:11	EST	1.04	A		
USGS	04119400	2015-07-20 08:12	EST	1.04	A	23.5	A
USGS	04119400	2015-07-20 08:23	EST	1.10	A		
USGS	04119400	2015-07-20 08:24	EST	1.10	A	23.6	A
USGS	04119400	2015-07-20 08:35	EST	1.07	A		
USGS	04119400	2015-07-20 08:36	EST	1.07	A	23.6	A
USGS	04119400	2015-07-20 08:47	EST	1.09	A		
USGS	04119400	2015-07-20 08:48	EST	1.09	A	23.6	A
USGS	04119400	2015-07-20 08:59	EST	1.06	A		
USGS	04119400	2015-07-20 09:00	EST	1.06	A	23.7	A
